Distance,Target_ID,Decoded_ID,Success,Confidence,Category_Label
3.0000000000000018,6,6,1,0.34599727392196655,1
3.0000000000000018,16,16,1,0.3063512444496155,3
3.0000000000000018,12,12,1,0.3337525725364685,3
3.0000000000000018,24,24,1,0.28241273760795593,0
3.0000000000000018,23,23,1,0.22600992023944855,5
3.0000000000000018,23,23,1,0.2134166955947876,5
3.0000000000000018,3,3,1,0.3359334468841553,0
3.0000000000000018,0,0,1,0.19515684247016907,0
3.0000000000000018,19,19,1,0.2498999536037445,4
3.0000000000000018,15,15,1,0.24160754680633545,3
3.0000000000000018,23,23,1,0.23424434661865234,5
3.0000000000000018,24,24,1,0.2362326979637146,0
3.0000000000000018,13,13,1,0.27837011218070984,3
3.0000000000000018,29,29,1,0.32106274366378784,7
3.0000000000000018,15,15,1,0.26224276423454285,3
3.0000000000000018,0,0,1,0.22442324459552765,0
3.0000000000000018,24,24,1,0.29263395071029663,0
3.0000000000000018,18,18,1,0.28914839029312134,4
3.0000000000000018,14,14,1,0.23911315202713013,3
3.0000000000000018,26,26,1,0.2500464916229248,0
3.0000000000000018,1,1,1,0.2966586947441101,0
3.0000000000000018,4,4,1,0.25951462984085083,1
3.0000000000000018,2,2,1,0.24634814262390137,0
3.0000000000000018,21,21,1,0.2369290590286255,5
3.0000000000000018,6,6,1,0.363452672958374,1
3.0000000000000018,11,11,1,0.18674814701080322,2
3.0000000000000018,29,29,1,0.22956596314907074,7
3.0000000000000018,24,24,1,0.22715380787849426,0
3.0000000000000018,14,14,1,0.229019433259964,3
3.0000000000000018,8,8,1,0.26338183879852295,2
3.0000000000000018,11,11,1,0.2142518162727356,2
3.0000000000000018,16,16,1,0.27900245785713196,3
3.0000000000000018,4,4,1,0.25578317046165466,1
3.0000000000000018,10,10,1,0.21658067405223846,2
3.0000000000000018,9,9,1,0.20741890370845795,2
3.0000000000000018,20,20,1,0.19525937736034393,4
3.0000000000000018,14,14,1,0.21087846159934998,3
3.0000000000000018,6,6,1,0.34021157026290894,1
3.0000000000000018,24,24,1,0.2467571496963501,0
3.0000000000000018,0,0,1,0.2513798475265503,0
3.0000000000000018,24,24,1,0.24564644694328308,0
3.0000000000000018,19,19,1,0.23327229917049408,4
3.0000000000000018,9,9,1,0.2070900946855545,2
3.0000000000000018,11,11,1,0.2159213423728943,2
3.0000000000000018,10,10,1,0.22944989800453186,2
3.0000000000000018,26,26,1,0.24416474997997284,0
3.0000000000000018,13,13,1,0.29879826307296753,3
3.0000000000000018,12,12,1,0.27615442872047424,3
3.0000000000000018,10,10,1,0.2624898850917816,2
3.0000000000000018,21,21,1,0.2411065548658371,5
3.0000000000000018,17,17,1,0.26018327474594116,3
3.0000000000000018,27,27,1,0.2548813819885254,6
3.0000000000000018,29,29,1,0.24487943947315216,7
3.0000000000000018,6,6,1,0.3349123001098633,1
3.0000000000000018,22,22,1,0.17089778184890747,5
3.0000000000000018,1,1,1,0.2533319890499115,0
3.0000000000000018,18,18,1,0.2620629370212555,4
3.0000000000000018,19,19,1,0.2337164729833603,4
3.0000000000000018,21,21,1,0.23934049904346466,5
3.0000000000000018,9,9,1,0.19419433176517487,2
3.0000000000000018,22,22,1,0.23742637038230896,5
3.0000000000000018,18,18,1,0.2433614730834961,4
3.0000000000000018,23,23,1,0.21063870191574097,5
3.0000000000000018,15,15,1,0.3119265139102936,3
3.0000000000000018,18,18,1,0.2909415364265442,4
3.0000000000000018,8,8,1,0.21887816488742828,2
3.0000000000000018,8,8,1,0.2755669355392456,2
3.0000000000000018,9,9,1,0.2704053223133087,2
3.0000000000000018,28,28,1,0.26752927899360657,6
3.0000000000000018,19,19,1,0.21875444054603577,4
3.0000000000000018,18,18,1,0.24271470308303833,4
3.0000000000000018,11,11,1,0.2567608058452606,2
3.0000000000000018,28,28,1,0.2949366271495819,6
3.0000000000000018,15,15,1,0.25771135091781616,3
3.0000000000000018,29,29,1,0.24491757154464722,7
3.0000000000000018,11,11,1,0.22264909744262695,2
3.0000000000000018,5,5,1,0.23652011156082153,1
3.0000000000000018,23,23,1,0.254412442445755,5
3.0000000000000018,21,21,1,0.27729806303977966,5
3.0000000000000018,16,16,1,0.27780696749687195,3
3.0000000000000018,17,17,1,0.27500641345977783,3
3.0000000000000018,16,16,1,0.2710278630256653,3
3.0000000000000018,27,27,1,0.26491639018058777,6
3.0000000000000018,10,10,1,0.21744757890701294,2
3.0000000000000018,19,19,1,0.24996040761470795,4
3.0000000000000018,25,25,1,0.22368566691875458,0
3.0000000000000018,14,14,1,0.21160300076007843,3
3.0000000000000018,28,28,1,0.26474055647850037,6
3.100000000000002,25,25,1,0.19662509858608246,0
3.100000000000002,15,15,1,0.2563045024871826,3
3.100000000000002,11,11,1,0.20483265817165375,2
3.100000000000002,6,6,1,0.367085337638855,1
3.100000000000002,24,24,1,0.22548486292362213,0
3.100000000000002,12,12,1,0.26307958364486694,3
3.100000000000002,0,0,1,0.20232948660850525,0
3.100000000000002,20,20,1,0.17418642342090607,4
3.100000000000002,16,16,1,0.31157544255256653,3
3.100000000000002,14,14,1,0.2346503585577011,3
3.100000000000002,9,9,1,0.21204014122486115,2
3.100000000000002,24,24,1,0.2822706699371338,0
3.100000000000002,14,14,1,0.2611285150051117,3
3.100000000000002,3,3,1,0.27860575914382935,0
3.100000000000002,22,22,1,0.20527109503746033,5
3.100000000000002,11,11,1,0.24783529341220856,2
3.100000000000002,22,22,1,0.16673851013183594,5
3.100000000000002,13,13,1,0.2528444826602936,3
3.100000000000002,2,2,1,0.2904251217842102,0
3.100000000000002,15,15,1,0.2598438262939453,3
3.100000000000002,12,12,1,0.3065767288208008,3
3.100000000000002,15,15,1,0.21053582429885864,3
3.100000000000002,7,7,1,0.2856542468070984,1
3.100000000000002,24,24,1,0.266785591840744,0
3.100000000000002,13,13,1,0.2522028088569641,3
3.100000000000002,2,2,1,0.3105507791042328,0
3.100000000000002,0,0,1,0.24477744102478027,0
3.100000000000002,8,8,1,0.21503780782222748,2
3.100000000000002,3,3,1,0.3208205997943878,0
3.100000000000002,13,13,1,0.25812506675720215,3
3.100000000000002,0,0,1,0.194434255361557,0
3.100000000000002,21,21,1,0.1956138163805008,5
3.100000000000002,29,29,1,0.23373526334762573,7
3.100000000000002,1,1,1,0.28021085262298584,0
3.100000000000002,24,24,1,0.2759401202201843,0
3.100000000000002,1,1,1,0.2578374743461609,0
3.100000000000002,0,0,1,0.2459130585193634,0
3.100000000000002,6,6,1,0.3201862871646881,1
3.100000000000002,12,12,1,0.26353251934051514,3
3.100000000000002,3,3,1,0.2511730194091797,0
3.100000000000002,9,9,1,0.24678869545459747,2
3.100000000000002,15,15,1,0.2920483350753784,3
3.100000000000002,6,6,1,0.3221815228462219,1
3.100000000000002,4,4,1,0.2624654173851013,1
3.100000000000002,24,24,1,0.2303224354982376,0
3.100000000000002,7,7,1,0.21749646961688995,1
3.100000000000002,25,25,1,0.23992975056171417,0
3.100000000000002,20,20,1,0.17911416292190552,4
3.100000000000002,28,28,1,0.24385401606559753,6
3.100000000000002,4,4,1,0.21581311523914337,1
3.100000000000002,3,3,1,0.277060329914093,0
3.100000000000002,15,15,1,0.2595069408416748,3
3.100000000000002,15,15,1,0.2669150233268738,3
3.100000000000002,2,2,1,0.264341801404953,0
3.100000000000002,25,25,1,0.17067325115203857,0
3.100000000000002,22,22,1,0.1713213473558426,5
3.100000000000002,9,9,1,0.14975397288799286,2
3.100000000000002,21,21,1,0.24756135046482086,5
3.100000000000002,16,16,1,0.30738338828086853,3
3.100000000000002,4,4,1,0.2701173722743988,1
3.100000000000002,12,12,1,0.32025960087776184,3
3.100000000000002,17,17,1,0.24551519751548767,3
3.100000000000002,1,1,1,0.26185107231140137,0
3.100000000000002,28,28,1,0.20085643231868744,6
3.100000000000002,8,8,1,0.22240501642227173,2
3.100000000000002,19,19,1,0.20148523151874542,4
3.100000000000002,5,5,1,0.24629245698451996,1
3.100000000000002,0,0,1,0.21864624321460724,0
3.100000000000002,5,5,1,0.24146896600723267,1
3.100000000000002,23,23,1,0.2545908987522125,5
3.100000000000002,21,21,1,0.19125717878341675,5
3.100000000000002,2,2,1,0.2829108238220215,0
3.100000000000002,22,22,1,0.17232505977153778,5
3.100000000000002,25,25,1,0.21032866835594177,0
3.100000000000002,13,13,1,0.2733248174190521,3
3.100000000000002,10,10,1,0.2824629247188568,2
3.100000000000002,2,2,1,0.257797509431839,0
3.100000000000002,22,22,1,0.1915825456380844,5
3.100000000000002,7,7,1,0.28054529428482056,1
3.100000000000002,2,2,1,0.29682713747024536,0
3.100000000000002,0,0,1,0.2577941417694092,0
3.100000000000002,1,1,1,0.25811660289764404,0
3.100000000000002,12,12,1,0.2610989511013031,3
3.100000000000002,14,14,1,0.21160398423671722,3
3.100000000000002,26,26,1,0.27152857184410095,0
3.100000000000002,18,18,1,0.2544967830181122,4
3.100000000000002,9,9,1,0.18742991983890533,2
3.100000000000002,7,7,1,0.24558112025260925,1
3.100000000000002,20,20,1,0.17069591581821442,4
3.100000000000002,8,8,1,0.2029528170824051,2
3.100000000000002,8,8,1,0.18593597412109375,2
3.100000000000002,24,24,1,0.25291216373443604,0
3.100000000000002,19,19,1,0.2287740707397461,4
3.100000000000002,27,27,1,0.20902062952518463,6
3.100000000000002,16,16,1,0.24003690481185913,3
3.100000000000002,8,8,1,0.21302129328250885,2
3.100000000000002,24,24,1,0.23950132727622986,0
3.100000000000002,16,16,1,0.2285708636045456,3
3.100000000000002,20,20,1,0.16010421514511108,4
3.100000000000002,21,21,1,0.22585245966911316,5
3.200000000000002,10,10,1,0.2425251305103302,2
3.200000000000002,27,27,1,0.16411207616329193,6
3.200000000000002,19,19,1,0.13470344245433807,4
3.200000000000002,2,2,1,0.221016064286232,0
3.200000000000002,3,3,1,0.27979525923728943,0
3.200000000000002,22,6,0,0.16111434996128082,5
3.200000000000002,8,8,1,0.18701350688934326,2
3.200000000000002,16,16,1,0.26675304770469666,3
3.200000000000002,17,17,1,0.20155000686645508,3
3.200000000000002,7,7,1,0.2861369252204895,1
3.200000000000002,24,24,1,0.22187602519989014,0
3.200000000000002,15,15,1,0.22317752242088318,3
3.200000000000002,10,10,1,0.22138632833957672,2
3.200000000000002,16,16,1,0.3118869662284851,3
3.200000000000002,20,20,1,0.14349083602428436,4
3.200000000000002,9,9,1,0.18596792221069336,2
3.200000000000002,21,21,1,0.19244614243507385,5
3.200000000000002,16,16,1,0.28461870551109314,3
3.200000000000002,21,21,1,0.2211257666349411,5
3.200000000000002,9,6,0,0.15109647810459137,2
3.200000000000002,20,20,1,0.2044050693511963,4
3.200000000000002,12,12,1,0.29998093843460083,3
3.200000000000002,24,24,1,0.24364358186721802,0
3.200000000000002,21,21,1,0.21201591193675995,5
3.200000000000002,24,24,1,0.2576431334018707,0
3.200000000000002,16,16,1,0.22078344225883484,3
3.200000000000002,10,10,1,0.23642423748970032,2
3.200000000000002,16,16,1,0.2262267768383026,3
3.200000000000002,10,10,1,0.21652719378471375,2
3.200000000000002,9,9,1,0.16996315121650696,2
3.200000000000002,11,11,1,0.1811027228832245,2
3.200000000000002,8,8,1,0.2293306440114975,2
3.200000000000002,19,19,1,0.18300428986549377,4
3.200000000000002,17,17,1,0.2297249436378479,3
3.200000000000002,15,15,1,0.25468558073043823,3
3.200000000000002,23,23,1,0.15463152527809143,5
3.200000000000002,19,19,1,0.17480437457561493,4
3.200000000000002,3,3,1,0.2785394489765167,0
3.200000000000002,8,8,1,0.18299372494220734,2
3.200000000000002,22,22,1,0.15587985515594482,5
3.200000000000002,11,11,1,0.2348564714193344,2
3.200000000000002,20,20,1,0.1889815628528595,4
3.200000000000002,25,25,1,0.20996780693531036,0
3.200000000000002,19,19,1,0.1956443339586258,4
3.200000000000002,11,11,1,0.20575058460235596,2
3.200000000000002,2,2,1,0.2401665598154068,0
3.200000000000002,9,9,1,0.22272361814975739,2
3.200000000000002,11,11,1,0.217434361577034,2
3.200000000000002,28,28,1,0.31027156114578247,6
3.200000000000002,5,5,1,0.20474809408187866,1
3.200000000000002,25,25,1,0.1446857452392578,0
3.200000000000002,7,7,1,0.25404831767082214,1
3.200000000000002,16,16,1,0.2849730849266052,3
3.200000000000002,28,28,1,0.26535430550575256,6
3.200000000000002,7,7,1,0.2436906397342682,1
3.200000000000002,10,10,1,0.22626164555549622,2
3.200000000000002,27,27,1,0.18962781131267548,6
3.200000000000002,27,27,1,0.2020232379436493,6
3.200000000000002,20,6,0,0.13960324227809906,4
3.200000000000002,27,27,1,0.1890808492898941,6
3.200000000000002,4,4,1,0.2722775340080261,1
3.200000000000002,23,23,1,0.17204801738262177,5
3.200000000000002,11,11,1,0.21100495755672455,2
3.200000000000002,17,17,1,0.29086846113204956,3
3.200000000000002,28,28,1,0.26957011222839355,6
3.200000000000002,20,20,1,0.1491740345954895,4
3.200000000000002,22,22,1,0.1826951652765274,5
3.200000000000002,14,14,1,0.17808489501476288,3
3.200000000000002,6,6,1,0.3373221755027771,1
3.200000000000002,0,0,1,0.20787358283996582,0
3.200000000000002,3,3,1,0.2658044695854187,0
3.200000000000002,14,14,1,0.21581082046031952,3
3.200000000000002,29,29,1,0.22330516576766968,7
3.200000000000002,27,27,1,0.25631818175315857,6
3.200000000000002,7,7,1,0.28870561718940735,1
3.200000000000002,19,19,1,0.2248411327600479,4
3.200000000000002,2,2,1,0.23034770786762238,0
3.200000000000002,9,9,1,0.15876510739326477,2
3.200000000000002,1,1,1,0.2343398630619049,0
3.200000000000002,8,8,1,0.18563087284564972,2
3.200000000000002,11,11,1,0.20864225924015045,2
3.200000000000002,9,9,1,0.21019110083580017,2
3.200000000000002,25,25,1,0.2149188369512558,0
3.200000000000002,27,27,1,0.2512681782245636,6
3.200000000000002,2,2,1,0.2224065512418747,0
3.200000000000002,10,10,1,0.23747491836547852,2
3.200000000000002,27,27,1,0.20698976516723633,6
3.200000000000002,24,24,1,0.23223218321800232,0
3.200000000000002,28,28,1,0.2772054672241211,6
3.200000000000002,0,0,1,0.21373982727527618,0
3.200000000000002,11,11,1,0.23587623238563538,2
3.200000000000002,16,16,1,0.22689327597618103,3
3.200000000000002,7,7,1,0.21876157820224762,1
3.200000000000002,17,17,1,0.27173078060150146,3
3.200000000000002,13,13,1,0.25669944286346436,3
3.200000000000002,25,25,1,0.13046175241470337,0
3.200000000000002,28,28,1,0.27841681241989136,6
3.200000000000002,0,0,1,0.17773480713367462,0
3.200000000000002,22,22,1,0.14048582315444946,5
3.200000000000002,3,3,1,0.28201496601104736,0
3.300000000000002,24,24,1,0.17032362520694733,0
3.300000000000002,1,1,1,0.1942715346813202,0
3.300000000000002,16,16,1,0.22195784747600555,3
3.300000000000002,13,13,1,0.2084813117980957,3
3.300000000000002,26,26,1,0.2421720325946808,0
3.300000000000002,3,3,1,0.2659212052822113,0
3.300000000000002,18,18,1,0.22021721303462982,4
3.300000000000002,13,13,1,0.20458082854747772,3
3.300000000000002,7,7,1,0.24862711131572723,1
3.300000000000002,25,25,1,0.16408658027648926,0
3.300000000000002,23,23,1,0.1614217758178711,5
3.300000000000002,17,17,1,0.22991764545440674,3
3.300000000000002,24,24,1,0.2517472803592682,0
3.300000000000002,12,12,1,0.24549952149391174,3
3.300000000000002,16,16,1,0.2935779094696045,3
3.300000000000002,17,17,1,0.2228960543870926,3
3.300000000000002,25,25,1,0.15132202208042145,0
3.300000000000002,28,28,1,0.2434021383523941,6
3.300000000000002,11,11,1,0.18010655045509338,2
3.300000000000002,16,16,1,0.1987563669681549,3
3.300000000000002,12,12,1,0.2517526149749756,3
3.300000000000002,5,5,1,0.1979779154062271,1
3.300000000000002,5,5,1,0.2145228534936905,1
3.300000000000002,2,2,1,0.24940411746501923,0
3.300000000000002,15,15,1,0.2234698235988617,3
3.300000000000002,23,23,1,0.19772236049175262,5
3.300000000000002,25,25,1,0.14571994543075562,0
3.300000000000002,9,9,1,0.14810048043727875,2
3.300000000000002,9,9,1,0.2078613042831421,2
3.300000000000002,29,29,1,0.2300185114145279,7
3.300000000000002,19,19,1,0.22275882959365845,4
3.300000000000002,2,2,1,0.24044495820999146,0
3.300000000000002,4,4,1,0.23461833596229553,1
3.300000000000002,10,10,1,0.2248656451702118,2
3.300000000000002,21,21,1,0.1803714483976364,5
3.300000000000002,27,27,1,0.18465310335159302,6
3.300000000000002,16,16,1,0.25497087836265564,3
3.300000000000002,10,10,1,0.20922289788722992,2
3.300000000000002,4,4,1,0.20308053493499756,1
3.300000000000002,24,24,1,0.23880401253700256,0
3.300000000000002,29,29,1,0.20917552709579468,7
3.300000000000002,15,15,1,0.23475013673305511,3
3.300000000000002,6,6,1,0.35367265343666077,1
3.300000000000002,16,16,1,0.22232821583747864,3
3.300000000000002,20,20,1,0.16940194368362427,4
3.300000000000002,17,17,1,0.19876079261302948,3
3.300000000000002,28,28,1,0.19928796589374542,6
3.300000000000002,7,7,1,0.28523147106170654,1
3.300000000000002,10,10,1,0.1997292935848236,2
3.300000000000002,13,13,1,0.23930805921554565,3
3.300000000000002,19,19,1,0.250942587852478,4
3.300000000000002,16,16,1,0.25710979104042053,3
3.300000000000002,3,3,1,0.2727847099304199,0
3.300000000000002,22,22,1,0.17347848415374756,5
3.300000000000002,14,14,1,0.21306060254573822,3
3.300000000000002,2,2,1,0.21968333423137665,0
3.300000000000002,29,29,1,0.23966287076473236,7
3.300000000000002,24,24,1,0.1693379431962967,0
3.300000000000002,0,0,1,0.1736828088760376,0
3.300000000000002,2,2,1,0.24624384939670563,0
3.300000000000002,27,27,1,0.18044383823871613,6
3.300000000000002,7,7,1,0.21920490264892578,1
3.300000000000002,23,23,1,0.15693598985671997,5
3.300000000000002,10,10,1,0.22782549262046814,2
3.300000000000002,11,11,1,0.14229929447174072,2
3.300000000000002,17,17,1,0.21736279129981995,3
3.300000000000002,18,18,1,0.21798333525657654,4
3.300000000000002,12,12,1,0.2591693699359894,3
3.300000000000002,8,8,1,0.19326624274253845,2
3.300000000000002,22,22,1,0.14880762994289398,5
3.300000000000002,9,9,1,0.1730576753616333,2
3.300000000000002,16,16,1,0.2743295133113861,3
3.300000000000002,3,3,1,0.23430414497852325,0
3.300000000000002,28,28,1,0.24585628509521484,6
3.300000000000002,20,20,1,0.14442525804042816,4
3.300000000000002,10,10,1,0.21680022776126862,2
3.300000000000002,0,0,1,0.16158650815486908,0
3.300000000000002,28,28,1,0.19922438263893127,6
3.300000000000002,11,11,1,0.15236680209636688,2
3.300000000000002,17,17,1,0.24574534595012665,3
3.300000000000002,19,19,1,0.15972839295864105,4
3.300000000000002,19,19,1,0.21216809749603271,4
3.300000000000002,6,6,1,0.3793049454689026,1
3.300000000000002,20,6,0,0.13058051466941833,4
3.300000000000002,2,2,1,0.2327948659658432,0
3.300000000000002,26,26,1,0.1858316957950592,0
3.300000000000002,10,10,1,0.21088986098766327,2
3.300000000000002,16,16,1,0.2554512619972229,3
3.300000000000002,2,2,1,0.22480085492134094,0
3.300000000000002,6,6,1,0.339034765958786,1
3.300000000000002,21,21,1,0.15949556231498718,5
3.300000000000002,12,12,1,0.2721339464187622,3
3.300000000000002,18,18,1,0.21243304014205933,4
3.300000000000002,21,21,1,0.20976024866104126,5
3.300000000000002,11,11,1,0.1953200399875641,2
3.300000000000002,9,9,1,0.18235331773757935,2
3.300000000000002,5,5,1,0.25262251496315,1
3.300000000000002,8,8,1,0.19959160685539246,2
3.300000000000002,26,26,1,0.21936659514904022,0
3.300000000000002,25,25,1,0.18724007904529572,0
3.400000000000002,7,7,1,0.22935716807842255,1
3.400000000000002,29,29,1,0.2191917896270752,7
3.400000000000002,23,23,1,0.15040527284145355,5
3.400000000000002,18,18,1,0.18740339577198029,4
3.400000000000002,15,15,1,0.23699191212654114,3
3.400000000000002,24,24,1,0.20422111451625824,0
3.400000000000002,9,9,1,0.15802627801895142,2
3.400000000000002,14,14,1,0.1693728268146515,3
3.400000000000002,29,29,1,0.1734558641910553,7
3.400000000000002,19,19,1,0.21537984907627106,4
3.400000000000002,5,5,1,0.23292651772499084,1
3.400000000000002,18,18,1,0.23469969630241394,4
3.400000000000002,7,7,1,0.2108776569366455,1
3.400000000000002,22,22,1,0.13693343102931976,5
3.400000000000002,7,7,1,0.17288142442703247,1
3.400000000000002,6,6,1,0.30220627784729004,1
3.400000000000002,1,1,1,0.23996978998184204,0
3.400000000000002,3,3,1,0.24880965054035187,0
3.400000000000002,4,4,1,0.23324786126613617,1
3.400000000000002,20,20,1,0.16417855024337769,4
3.400000000000002,10,10,1,0.15888327360153198,2
3.400000000000002,17,17,1,0.21751441061496735,3
3.400000000000002,12,12,1,0.29462286829948425,3
3.400000000000002,27,27,1,0.2281312644481659,6
3.400000000000002,25,6,0,0.13948076963424683,0
3.400000000000002,3,3,1,0.19921649992465973,0
3.400000000000002,18,18,1,0.20410287380218506,4
3.400000000000002,29,29,1,0.17905154824256897,7
3.400000000000002,10,10,1,0.2107524871826172,2
3.400000000000002,16,16,1,0.2583290636539459,3
3.400000000000002,1,1,1,0.20971566438674927,0
3.400000000000002,29,29,1,0.2177942395210266,7
3.400000000000002,10,10,1,0.20650717616081238,2
3.400000000000002,12,12,1,0.28253233432769775,3
3.400000000000002,7,7,1,0.22648195922374725,1
3.400000000000002,0,0,1,0.14542295038700104,0
3.400000000000002,3,3,1,0.25585076212882996,0
3.400000000000002,8,8,1,0.17152641713619232,2
3.400000000000002,12,12,1,0.24425968527793884,3
3.400000000000002,17,17,1,0.21091221272945404,3
3.400000000000002,2,2,1,0.26137375831604004,0
3.400000000000002,21,21,1,0.14344154298305511,5
3.400000000000002,3,3,1,0.24370984733104706,0
3.400000000000002,17,17,1,0.19555948674678802,3
3.400000000000002,0,0,1,0.1757921576499939,0
3.400000000000002,22,6,0,0.1484193503856659,5
3.400000000000002,17,17,1,0.22907733917236328,3
3.400000000000002,9,9,1,0.20352809131145477,2
3.400000000000002,11,11,1,0.1908150464296341,2
3.400000000000002,26,26,1,0.19756102561950684,0
3.400000000000002,14,14,1,0.18096527457237244,3
3.400000000000002,16,16,1,0.19001823663711548,3
3.400000000000002,10,10,1,0.1926356703042984,2
3.400000000000002,20,20,1,0.13881269097328186,4
3.400000000000002,0,0,1,0.14527060091495514,0
3.400000000000002,4,6,0,0.18543580174446106,1
3.400000000000002,9,9,1,0.13204345107078552,2
3.400000000000002,17,17,1,0.22200371325016022,3
3.400000000000002,1,1,1,0.20577633380889893,0
3.400000000000002,22,22,1,0.13850273191928864,5
3.400000000000002,10,10,1,0.19144101440906525,2
3.400000000000002,26,26,1,0.2016635537147522,0
3.400000000000002,27,6,0,0.15758070349693298,6
3.400000000000002,26,26,1,0.20209498703479767,0
3.400000000000002,16,16,1,0.26457828283309937,3
3.400000000000002,14,14,1,0.18483476340770721,3
3.400000000000002,8,8,1,0.21637070178985596,2
3.400000000000002,9,9,1,0.17311152815818787,2
3.400000000000002,14,6,0,0.17433571815490723,3
3.400000000000002,1,1,1,0.22428469359874725,0
3.400000000000002,26,26,1,0.191350057721138,0
3.400000000000002,14,14,1,0.13998925685882568,3
3.400000000000002,22,22,1,0.16351842880249023,5
3.400000000000002,24,24,1,0.2080923318862915,0
3.400000000000002,0,0,1,0.13343815505504608,0
3.400000000000002,15,15,1,0.24523091316223145,3
3.400000000000002,21,21,1,0.19727568328380585,5
3.400000000000002,26,26,1,0.21041809022426605,0
3.400000000000002,21,21,1,0.151046484708786,5
3.400000000000002,10,10,1,0.14811371266841888,2
3.400000000000002,17,17,1,0.25740310549736023,3
3.400000000000002,0,0,1,0.17725588381290436,0
3.400000000000002,25,25,1,0.14286962151527405,0
3.400000000000002,17,17,1,0.23765650391578674,3
3.400000000000002,22,22,1,0.11366015672683716,5
3.400000000000002,4,4,1,0.20168600976467133,1
3.400000000000002,18,18,1,0.17393836379051208,4
3.400000000000002,11,11,1,0.14116021990776062,2
3.400000000000002,17,17,1,0.22571805119514465,3
3.400000000000002,27,27,1,0.1428046077489853,6
3.400000000000002,15,15,1,0.2307368814945221,3
3.400000000000002,3,3,1,0.2252938598394394,0
3.400000000000002,16,16,1,0.2191581130027771,3
3.400000000000002,3,3,1,0.21821998059749603,0
3.400000000000002,29,29,1,0.18763688206672668,7
3.400000000000002,26,26,1,0.20672695338726044,0
3.400000000000002,17,17,1,0.2318332940340042,3
3.400000000000002,29,29,1,0.1291072964668274,7
3.400000000000002,21,21,1,0.18849891424179077,5
3.400000000000002,22,22,1,0.14318722486495972,5
3.500000000000002,9,9,1,0.1385747343301773,2
3.500000000000002,19,19,1,0.23034468293190002,4
3.500000000000002,21,21,1,0.13722637295722961,5
3.500000000000002,8,8,1,0.16619111597537994,2
3.500000000000002,22,22,1,0.16965635120868683,5
3.500000000000002,22,22,1,0.13286562263965607,5
3.500000000000002,2,2,1,0.18502098321914673,0
3.500000000000002,9,9,1,0.16905473172664642,2
3.500000000000002,10,10,1,0.2167809009552002,2
3.500000000000002,22,22,1,0.15081244707107544,5
3.500000000000002,16,16,1,0.1671726256608963,3
3.500000000000002,6,6,1,0.3527507185935974,1
3.500000000000002,29,29,1,0.1669386923313141,7
3.500000000000002,26,6,0,0.15788084268569946,0
3.500000000000002,26,26,1,0.22892573475837708,0
3.500000000000002,6,6,1,0.3135635554790497,1
3.500000000000002,29,29,1,0.19042225182056427,7
3.500000000000002,27,27,1,0.19719359278678894,6
3.500000000000002,8,6,0,0.18901494145393372,2
3.500000000000002,22,22,1,0.16497336328029633,5
3.500000000000002,19,19,1,0.18684951961040497,4
3.500000000000002,9,9,1,0.1296553611755371,2
3.500000000000002,28,28,1,0.19396205246448517,6
3.500000000000002,3,3,1,0.19581109285354614,0
3.500000000000002,16,16,1,0.1796826422214508,3
3.500000000000002,3,3,1,0.196878582239151,0
3.500000000000002,12,12,1,0.2586892247200012,3
3.500000000000002,13,13,1,0.21450360119342804,3
3.500000000000002,20,6,0,0.11721034348011017,4
3.500000000000002,14,14,1,0.18489298224449158,3
3.500000000000002,2,2,1,0.22643639147281647,0
3.500000000000002,4,4,1,0.22014446556568146,1
3.500000000000002,6,6,1,0.2444675862789154,1
3.500000000000002,27,27,1,0.19026218354701996,6
3.500000000000002,2,2,1,0.20691703259944916,0
3.500000000000002,27,27,1,0.21676260232925415,6
3.500000000000002,18,18,1,0.19630788266658783,4
3.500000000000002,26,26,1,0.1910504847764969,0
3.500000000000002,24,24,1,0.19340106844902039,0
3.500000000000002,24,24,1,0.1934601068496704,0
3.500000000000002,5,5,1,0.21119070053100586,1
3.500000000000002,20,6,0,0.126043438911438,4
3.500000000000002,3,3,1,0.16625817120075226,0
3.500000000000002,13,13,1,0.21384504437446594,3
3.500000000000002,28,28,1,0.1964142918586731,6
3.500000000000002,14,6,0,0.16688081622123718,3
3.500000000000002,4,4,1,0.17997153103351593,1
3.500000000000002,18,18,1,0.21100087463855743,4
3.500000000000002,0,6,0,0.16406787931919098,0
3.500000000000002,25,25,1,0.15301533043384552,0
3.500000000000002,27,27,1,0.15976494550704956,6
3.500000000000002,3,3,1,0.252034068107605,0
3.500000000000002,27,27,1,0.20987872779369354,6
3.500000000000002,19,19,1,0.163908451795578,4
3.500000000000002,0,0,1,0.17952287197113037,0
3.500000000000002,0,6,0,0.13025496900081635,0
3.500000000000002,0,0,1,0.17358440160751343,0
3.500000000000002,1,1,1,0.22535768151283264,0
3.500000000000002,15,15,1,0.1842578649520874,3
3.500000000000002,22,22,1,0.16639208793640137,5
3.500000000000002,5,5,1,0.18761731684207916,1
3.500000000000002,12,12,1,0.2186596393585205,3
3.500000000000002,17,17,1,0.20075394213199615,3
3.500000000000002,11,11,1,0.19810420274734497,2
3.500000000000002,28,28,1,0.2403208315372467,6
3.500000000000002,27,27,1,0.1866147220134735,6
3.500000000000002,1,1,1,0.20916318893432617,0
3.500000000000002,14,14,1,0.1703527271747589,3
